gage_id,gage_name,gage_latitude,gage_longitude
02387520,"OOSTANAULA RIVER AT CALHOUN, GA",34.51888889,-84.9544444
02388500,"OOSTANAULA RIVER NEAR ROME, GA",34.2989722,-85.138
02388525,"OOSTANAULA RIVER AT US 27, AT ROME, GA",34.26052778,-85.17088889
02394000,"ETOWAH RIVER AT ALLATOONA DAM, ABV CARTERSVILLE,GA",34.1629722,-84.7410833
02394670,"ETOWAH RIVER AT GA 61, NEAR CARTERSVILLE, GA",34.1427222,-84.839
02395000,"ETOWAH RIVER NEAR KINGSTON,GA",34.20930556,-84.97875
02395980,"ETOWAH RIVER AT GA 1 LOOP, NEAR ROME, GA",34.2321111,-85.1169444
02395996,"ETOWAH RIVER AT COOSA VALLEY F.G., AT ROME, GA",34.2562222,-85.1509167
02397530,"COOSA RIVER AT STATE LINE, AL/GA",34.20194444,-85.45325
02399600,"COOSA RIVER AT CENTRE, AL",34.1394361,-85.6867722
02400175,"COOSA RIVER AT ADAMS FERRY BR NR BALLPLAY, AL",34.08676436,-85.789967
02400496,"COOSA RIVER AT GADSDEN STEAM PLANT NR GADSDEN, AL",34.01398655,-85.9702488
02400500,COOSA RIVER AT GADSDEN AL,34.0103752,-85.9977494
02401330,"COOSA RIVER NR SOUTHSIDE, ALA",33.9431535,-86.02608309
02404400,CHOCCOLOCCO CREEK AT JACKSON SHOAL NR LINCOLN AL,33.5484383,-86.0969163
02407000,COOSA RIVER AT CHILDERSBURG AL,33.29182009,-86.3638657
02407526,COOSA RIVER AT GASTON STEAM PLANT NR WILSONVILLE,33.24122519,-86.4583132
02408540,HATCHET CREEK BELOW ROCKFORD AL,32.9168292,-86.2702519
02411590,"COOSA RIVER AT HWY 14 NEAR WETUMPKA, AL",32.5505472,-86.1957944
02411600,COOSA RIVER AT WETUMPKA AL,32.53707835,-86.208857
02414300,"TALLAPOOSA RIVER AT MALONE, ALABAMA",33.19706256,-85.5771772
02414500,TALLAPOOSA RIVER AT WADLEY AL,33.11678684,-85.5607875
02414715,"TALLAPOOSA RIVER NR NEW SITE, AL.(HORSESHOE BEND)",32.97738315,-85.7396804
02419500,TALLAPOOSA RIVER AT MILSTEAD AL,32.44902654,-85.897458
02419890,TALLAPOOSA RIVER NEAR MONT.-MONT. WATER WORKS,32.43989677,-86.1955275
02419988,ALABAMA RIVER AT MONTGOMERY AL,32.3922361,-86.3154056
02420000,"ALABAMA RIVER NEAR MONTGOMERY, AL.",32.41152597,-86.40830579
02423000,ALABAMA RIVER AT SELMA AL,32.40569225,-87.0186007
02424590,"CAHABA RIVER NEAR SUTTLE, AL.",32.5293002,-87.198884
02425000,CAHABA RIVER NEAR MARION JUNCTION AL,32.4440634,-87.180279
02429540,"ALABAMA RIVER AT CHOCTAW BLUFF, AL.",31.3637786,-87.7649946
02430626,"TENN-TOM WATERWAY BL RANKIN L&D NR FULTON, MS",34.3603611,-88.4087778
02431011,"TENN-TOM WATERWAY BL FULTON L&D NR FULTON, MS",34.2549722,-88.4241667
02447025,"TOMBIGBEE R AT HEFLIN L&D NR GAINESVILLE, AL",32.8481856,-88.1561363
02447026,"TOMBIGBEE R BLW HEFLIN L&D NR GAINESVILLE, ALA",32.85235218,-88.1541918
02452505,"SIPSEY FORK AT SIPSEY, ALA",33.8212521,-87.07027574
02453500,MULBERRY FORK AT CORDOVA AL,33.75760677,-87.1702791
02455000,"LOCUST FORK NEAR CLEVELAND, AL.",34.02454235,-86.5741573
02456500,"LOCUST FORK AT SAYRE, AL.",33.7098268,-86.9833305
02465000,BLACK WARRIOR RIVER AT NORTHPORT AL,33.20928528,-87.5900074
02466030,"BLACK WARRIOR RIVER AT SELDEN L & D NEAR EUTAW, AL",32.77790835,-87.8405687
02466031,"BLACK WARRIOR RIVER BELOW SELDEN DAM NR EUTAW, AL",32.7773528,-87.841402
02467000,"TOMBIGBEE R AT DEMOPOLIS L&D NEAR COATOPA, AL.",32.51958077,-87.8783476
02469525,"TOMBIGBEE RIVER NEAR NANAFALIA, AL.",32.13014697,-88.0411267
02469762,TOMBIGBEE R BL COFFEEVILLE L&D NEAR COFFEEVILLE,31.7571018,-88.1250095
02470050,"TOMBIGBEE RIVER AT STEAMPLANT NR LEROY, AL",31.48599734,-87.9088882
02474560,"LEAF RIVER NR NEW AUGUSTA, MS",31.22166667,-89.0530556
02475000,"LEAF RIVER NR MCLAIN, MS",31.10741389,-88.8083222
02477500,"CHICKASAWHAY RIVER NR WAYNESBORO, MS",31.68254959,-88.68351
02478500,"CHICKASAWHAY RIVER AT LEAKESVILLE, MS",31.1486111,-88.5480556
02479000,"PASCAGOULA RIVER AT MERRILL, MS",30.97805556,-88.7269444
02479310,"PASCAGOULA RIVER AT GRAHAM FERRY, MS",30.61055556,-88.64138889
02484650,"PEARL RIVER AT RATLIFF`S FERRY NR RATLIFF, MS",32.59416667,-89.8405556
02485735,"PEARL RIVER AT HWY 25 AT JACKSON, MS",32.33153417,-90.1292532
02486000,"PEARL RIVER AT JACKSON, MS",32.28138889,-90.1788889
02486900,"PEARL RIVER NEAR HOPEWELL, MS",31.95527778,-90.1900278
02488000,"PEARL RIVER AT ROCKPORT, MS",31.79083333,-90.1425
02488500,"PEARL RIVER NR MONTICELLO, MS",31.55333333,-90.0880556
02489000,"PEARL RIVER NR COLUMBIA, MS",31.23777778,-89.8469444
02489500,"Pearl River near Bogalusa, LA",30.7932614,-89.8209117
02490193,"Pearl River at Pools Bluff near Bogalusa, LA",30.70583333,-89.8463889
02492000,"Bogue Chitto River near Bush, LA",30.62935636,-89.8972956
02492600,"Pearl River at Pearl River, LA",30.385193,-89.7367304
02492700,"Pearl River at I-10 near Slidell, LA",30.29788889,-89.7022306
03010820,ALLEGHENY RIVER AT OLEAN NY,42.0723611,-78.4508611
03011020,ALLEGHENY RIVER AT SALAMANCA NY,42.1568333,-78.7155556
03011500,ALLEGHENY RIVER AT RED HOUSE NY,42.11452778,-78.8035556
03012550,"Allegheny River at Kinzua Dam, PA",41.84144917,-79.0119846
03015310,"Allegheny River bl Conewango Creek at Warren, PA",41.8439485,-79.1497668
03016000,"Allegheny River at West Hickory, PA",41.5708949,-79.4078243
03021890,"French Creek at Cambridge Springs, PA",41.80716667,-80.0632778
03023100,"French Creek at Meadville, PA",41.63255476,-80.1595043
03024000,"French Creek at Utica, PA",41.43755525,-79.9558912
03025500,"Allegheny River at Franklin, PA",41.3895027,-79.8203322
03029500,"Clarion River at Cooksburg, PA",41.3306189,-79.2089298
03030500,"Clarion River near Piney, PA",41.19256259,-79.440045
03031500,"Allegheny River at Parker, PA",41.10061789,-79.68116
03033000,"Allegheny River near Rimer, PA",40.9583333,-79.5472222
03040000,"Stonycreek River at Ferndale, PA",40.28563049,-78.9205806
03041029,"Conemaugh River at Minersville, PA",40.34138889,-78.9261111
03041500,"Conemaugh River at Seward, PA",40.4192377,-79.0261404
03042000,"Blacklick Creek at Josephine, PA",40.4770127,-79.1867009
03044000,"Conemaugh River at Tunnelton, PA",40.4545117,-79.3908724
03048500,"Kiskiminetas River at Vandergrift, PA",40.6045099,-79.5519887
03049681,"Allegheny R at L&D 2 (lower pool) at Aspinwall, PA",40.4881361,-79.9173333
03054500,"TYGART VALLEY RIVER AT PHILIPPI, WV",39.15037545,-80.038691
03056000,"TYGART VALLEY R AT TYGART DAM NR GRAFTON, WV",39.31981459,-80.0250779
03057000,"TYGART VALLEY RIVER AT COLFAX, WV",39.4350866,-80.1325789
03072656,"Monongahela River (lower pool) near Masontown, PA",39.82638889,-79.9208333
03074998,"Monongahela R at L&D4 Upper Pool at Charleroi, PA",40.14805556,-79.8922222
03075000,"Monongahela River at Charleroi, PA",40.14946806,-79.9014299
03075070,"Monongahela River at Elizabeth, PA",40.26224454,-79.9011517
03082500,"Youghiogheny River at Connellsville, PA",40.01752778,-79.5932222
03083500,"Youghiogheny River at Sutersville, PA",40.2402222,-79.8066944
03085000,"Monongahela River at Braddock, PA",40.39113189,-79.8580943
03085002,"Monongahela R at L&D2 Lower Pool at Braddock, PA",40.3925,-79.8602778
03085152,Monongahela R at Point State Park at Pittsburgh,40.43944444,-80.0108333
03098600,Mahoning River above West Ave at Youngstown OH,41.10527778,-80.6655556
03099500,Mahoning River at Lowellville OH,41.03672598,-80.5361815
03104490,"Shenango River near West New Castle, PA",41.01813889,-80.3632778
03105500,"Beaver River at Wampum, PA",40.88867389,-80.3370083
03107500,"Beaver River at Beaver Falls, PA",40.763351,-80.31505239
03108490,"Ohio R ab Montgomery Dam & Locks at Ohioview, PA",40.6489079,-80.3833884
03108500,"Ohio River at Montgomery Lock & Dam, Lower Pool",40.64724128,-80.3886663
03111515,"OHIO R AT PIKE ISLAND DAM NR WHEELING (UPPER), WV",40.15284939,-80.6998021
03112500,"OHIO RIVER AT WHEELING, WV",40.0572949,-80.7284154
03114306,"OHIO RIVER ABOVE SARDIS, OH",39.63027778,-80.8747222
03122500,Tuscarawas River below Dover Dam near Dover OH,40.5297862,-81.4298369
03124800,Tuscarawas River at New Philadelphia OH,40.4808984,-81.4481707
03129000,Tuscarawas River at Newcomerstown OH,40.2614593,-81.6090097
03138500,Walhonding River below Mohawk Dam at Nellie OH,40.34145696,-82.0654213
03139850,Walhonding River below Randle OH,40.30923629,-81.9068012
03140500,Muskingum River near Coshocton OH,40.24840465,-81.872909
03144500,Muskingum River at Dresden OH,40.12034687,-81.9995802
03146405,"North Fork Licking River at Ohio Street, Newark OH",40.05388889,-82.3922222
03146500,Licking River near Newark OH,40.05923245,-82.3395948
03147500,Licking River bl Dillon Dam near Dillon Falls OH,39.98840049,-82.0804166
03148000,Muskingum River at Zanesville OH-USGS 03148000,39.9389564,-82.01235909
03150500,Muskingum River at Beverly OH,39.5450731,-81.6404066
03150700,"OHIO RIVER AT MARIETTA, OH",39.4095187,-81.45762149
03151000,"OHIO RIVER AT PARKERSBURG, WV",39.2681306,-81.5637358
03155000,"LITTLE KANAWHA RIVER AT PALESTINE, WV",39.0589686,-81.38956408
03164000,"NEW RIVER NEAR GALAX, VA",36.6473497,-80.978969
03165500,"NEW RIVER AT IVANHOE, VA",36.83484534,-80.9525807
03168000,"NEW RIVER AT ALLISONIA, VA",36.93762235,-80.7456257
03171000,"NEW RIVER AT RADFORD, VA",37.14179254,-80.56922499
03176500,"NEW RIVER AT GLEN LYN, VA",37.3728986,-80.8606347
03182500,"GREENBRIER RIVER AT BUCKEYE, WV",38.1862222,-80.13
03182600,"GREENBRIER RIVER AT RENICK, WV",37.98930556,-80.35638889
03182890,"GREENBRIER RIVER AT CALDWELL, WV",37.78213889,-80.3975278
03182970,"GREENBRIER RIVER AT RONCEVERTE, WV",37.74488889,-80.4685556
03183500,"GREENBRIER RIVER AT ALDERSON, WV",37.7242874,-80.641468
03184000,"GREENBRIER RIVER AT HILLDALE, WV",37.64012018,-80.805083
03184500,"NEW RIVER AT HINTON, WV",37.6703969,-80.8925874
03185400,"NEW RIVER AT THURMOND, WV",37.95511285,-81.07648838
03192000,"GAULEY RIVER ABOVE BELVA, WV",38.2334395,-81.1809415
03193000,"KANAWHA RIVER AT KANAWHA FALLS, WV",38.1381632,-81.2142745
0319382976,"KANAWHA RIVER AT S SIDE BRIDGE AT CHARLESTON, WV",38.3472222,-81.63638889
03196800,"ELK RIVER AT CLAY, WV",38.46065656,-81.0876087
03197000,"ELK RIVER AT QUEEN SHOALS, WV",38.47203988,-81.2841933
03197950,"ELK RIVER AT CHARLESTON, WV",38.3581527,-81.627068
03198000,"KANAWHA RIVER AT CHARLESTON, WV",38.37148448,-81.7020701
03201500,"OHIO RIVER AT POINT PLEASANT, WV",38.84396959,-82.139589
03206000,"OHIO RIVER AT HUNTINGTON, WV",38.41341549,-82.500434
03215000,"BIG SANDY R AT LOUISA, KY",38.17119708,-82.6346023
03216000,"OHIO RIVER AT ASHLAND, KY",38.4840255,-82.6415499
03216070,"OHIO RIVER AT IRONTON, OH",38.53205556,-82.68594444
03217200,"OHIO RIVER AT PORTSMOUTH, OH",38.7291024,-82.9968392
03221000,Scioto River below O'Shaughnessy Dam nr Dublin OH,40.14339564,-83.1204664
03227107,Olentangy River at J H Herrick Dr at Columbus OH,39.99777778,-83.0236111
03227500,Scioto River at Columbus OH,39.9095084,-83.0090724
03229610,Scioto River near Commercial Point OH,39.77422977,-83.0076834
03230700,Scioto River at Circleville OH,39.60145128,-82.9551804
03231500,Scioto River at Chillicothe OH,39.34145297,-82.9710126
03234500,Scioto River at Higby OH,39.21228934,-82.8637854
03237020,Scioto River at Piketon OH,39.07006954,-83.0196224
03238000,"OHIO RIVER AT MAYSVILLE, KY",38.68410948,-83.7838888
03253500,"LICKING RIVER AT CATAWBA, KY",38.7103478,-84.3107693
03254520,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",38.9203417,-84.44799549
03255000,"OHIO RIVER AT CINCINNATI, OH",39.0945044,-84.5104983
03261500,Great Miami River at Sidney OH,40.2869942,-84.149943
03262500,Great Miami River at Piqua OH,40.1508844,-84.2288333
03262700,Great Miami River at Troy OH,40.03055556,-84.1872222
03263000,Great Miami River at Taylorsville OH,39.87450176,-84.16188479
03270500,Great Miami River at Dayton OH,39.7653365,-84.1974405
03271207,G Miami River at Sellars Rd at West Carrollton OH,39.68777778,-84.2308333
03271500,Great Miami River at Miamisburg OH,39.6445028,-84.2896639
03271620,Great Miami River at Franklin OH,39.563114,-84.3049408
03272100,Great Miami River at Middletown OH,39.5198861,-84.4126778
03274000,Great Miami River at Hamilton OH,39.3911674,-84.572169
03274615,Great Miami River at Miamitown OH,39.2161111,-84.7027778
03277200,"OHIO RIVER AT MARKLAND DAM NEAR WARSAW, KY",38.77525,-84.97238889
03292494,"OHIO RIVER AT WATER TOWER AT LOUISVILLE, KY",38.2811812,-85.7021843
03293510,"BEARGRASS CREEK AT RIVER ROAD AT LOUISVILLE, KY",38.26590398,-85.7207955
03293551,"OHIO R US OF MCALPINE DAM @ RRB AT LOUISVILLE, KY",38.26590376,-85.7688518
03294500,"OHIO RIVER AT LOUISVILLE, KY",38.28034736,-85.7991305
03294560,"OHIO RIVER BELOW RIVERVIEW PK NR LOUISVILLE, KY",38.1347111,-85.9012306
03294600,"OHIO RIVER AT KOSMOSDALE, KY",38.03478149,-85.9141277
03302058,"SALT RIVER AT MAIN RANGE RD NR WEST POINT, KY",37.99222222,-85.92205556
03303502,"OHIO RIVER AT RIVERPORT AT OWENSBORO, KY",37.7936111,-87.1416111
03309000,"GREEN RIVER AT MAMMOTH CAVE, KY",37.18004845,-86.1124757
03311505,"GREEN RIVER AT WATER PLANT AT BROWNSVILLE, KY",37.2032562,-86.259589
03311513,"GREEN RIVER AT HWY 259 AT BROWNSVILLE, KY",37.19719444,-86.27325
03314500,"BARREN RIVER AT BOWLING GREEN, KY",37.0028201,-86.432768
03315500,"GREEN RIVER AT LOCK 4 AT WOODBURY, KY",37.18226814,-86.62998829
03315850,"GREEN RIVER AT ROCHESTER, KY",37.21566667,-86.8935556
03316500,"GREEN RIVER AT PARADISE, KY",37.2639316,-86.9777726
03316645,"GREEN RIVER AT ROCKPORT, KY",37.33532185,-87.002773
03319885,"GREEN RIVER AT LIVERMORE, KY",37.48560237,-87.1363854
03320000,"GREEN RIVER AT LOCK 2 AT CALHOUN, KY",37.533935,-87.2638873
03322000,"OHIO RIVER AT EVANSVILLE, IN",37.97228264,-87.5764029
03322190,"OHIO RIVER AT HENDERSON, KY",37.84559817,-87.5922359
03322900,"WABASH RIVER AT LINN GROVE, IN",40.64388889,-85.03088889
03323000,"WABASH RIVER AT BLUFFTON, IN",40.7423611,-85.1714444
03323090,"WABASH RIVER AT MARKLE, IN",40.8219722,-85.3471111
03323500,"WABASH RIVER AT HUNTINGTON, IN",40.85325,-85.4897778
03324095,"WABASH RIVER AT ANDREWS, IN",40.86880556,-85.60208333
03324112,"WABASH RIVER NEAR LAGRO, IN",40.84272222,-85.64783333
03324300,"SALAMONIE RIVER NEAR WARREN, IN",40.71252448,-85.4535554
03324500,"SALAMONIE RIVER AT DORA, IN",40.8116902,-85.6838407
03325000,"WABASH RIVER AT WABASH, IN",40.79085717,-85.8202341
03327000,"MISSISSINEWA RIVER AT PEORIA, IN",40.7233579,-85.9574609
03327500,"WABASH RIVER AT PERU, IN",40.75,-86.0666667
03328500,"EEL RIVER NEAR LOGANSPORT, IN",40.7819685,-86.2638599
03329000,"WABASH RIVER AT LOGANSPORT, IN",40.74641335,-86.3774748
03329500,"WABASH RIVER AT DELPHI, IN",40.59127778,-86.6979167
03331500,"TIPPECANOE RIVER NEAR ORA, IN",41.15724265,-86.56359199
03331753,"TIPPECANOE RIVER AT WINAMAC, IN",41.04974369,-86.5991488
03332345,"TIPPECANOE RIVER AT BUFFALO, IN",40.8778611,-86.7511944
03332555,"TIPPECANOE RIVER AT NORWAY, IN",40.77863889,-86.75888889
03332605,"TIPPECANOE RIVER BELOW OAKDALE DAM, IN",40.6533588,-86.756654
03333050,"TIPPECANOE RIVER NEAR DELPHI, IN",40.59391667,-86.7703333
03335500,"WABASH RIVER AT LAFAYETTE, IN",40.42194444,-86.8969444
03335680,"WABASH RIVER AT INDEPENDENCE, IN",40.33511111,-87.16791667
03336000,"WABASH RIVER AT COVINGTON, IN",40.1400311,-87.40667549
03340500,"WABASH RIVER AT MONTEZUMA, IN",39.7925352,-87.3738966
03341500,"WABASH RIVER AT TERRE HAUTE, IN",39.4657222,-87.4195
03342000,"WABASH RIVER AT RIVERTON, IN",39.0203229,-87.568625
03343010,"WABASH RIVER AT MEMORIAL BRIDGE AT VINCENNES, IN",38.68143874,-87.5352906
03347000,"WHITE RIVER AT MUNCIE, IN",40.20389108,-85.3860258
03348000,"WHITE RIVER AT ANDERSON, IN",40.10527778,-85.67138889
03348130,"WHITE RIVER AT RAIBLE AVENUE AT ANDERSON, IN",40.1105867,-85.7107865
03348502,"WHITE RIVER NEAR STRAWTOWN, IN",40.1257222,-85.9675556
03349000,"WHITE RIVER AT NOBLESVILLE, IN",40.04697647,-86.0171855
03350800,"WHITE RIVER AT CONNER PRAIRIE NEAR NOBLESVILLE, IN",39.98194946,-86.0332694
03351000,"WHITE RIVER NEAR NORA, IN",39.9105892,-86.1055218
03351005,"WHITE RIVER AT RAVENSWOOD, IN",39.89166667,-86.1219444
03351060,"WHITE RIVER AT BROAD RIPPLE, IN",39.8717008,-86.1410785
03351071,"WHITE RIVER BELOW DAM AT BROAD RIPPLE, IN",39.87420077,-86.1408008
03351201,"WHITE RIVER AT INDIANAPOLIS MUSEUM OF ART, IN",39.83114575,-86.1855245
03351350,"WHITE RIVER AT 16TH STREET AT INDIANAPOLIS, IN",39.78866667,-86.1981111
03352953,"WHITE RIVER AT MICHIGAN STREET AT INDIANAPOLIS, IN",39.77475754,-86.18969129
03353000,"WHITE RIVER AT INDIANAPOLIS, IN",39.73713889,-86.1696944
03353611,"WHITE R. AT STOUT GEN. STN. AT INDIANAPOLIS, IN",39.7144805,-86.200525
03354000,"WHITE RIVER NEAR CENTERTON, IN",39.4975388,-86.4005316
03357000,"WHITE RIVER AT SPENCER, IN",39.28115277,-86.76221
03360500,"WHITE RIVER AT NEWBERRY, IN",38.9281111,-87.0192778
03360730,"WHITE RIVER NEAR EDWARDSPORT, IN",38.79505556,-87.2418611
03365500,"EAST FORK WHITE RIVER AT SEYMOUR, IN",38.98254546,-85.8991267
03371500,"EAST FORK WHITE RIVER NEAR BEDFORD, IN",38.7703263,-86.4096988
03373500,"EAST FORK WHITE RIVER AT SHOALS, IN",38.6669945,-86.7919333
03373980,"WHITE RIVER ABOVE PETERSBURG, IN",38.5283854,-87.2538926
03374000,"WHITE RIVER AT PETERSBURG, IN",38.51088566,-87.2894493
03374100,"WHITE RIVER AT HAZLETON, IN",38.4897748,-87.5500132
03377500,"WABASH RIVER AT MT. CARMEL, IL",38.3983333,-87.75638889
03378500,"WABASH RIVER AT NEW HARMONY, IN",38.13089124,-87.9414145
03381700,"OHIO RIVER AT OLD SHAWNEETOWN, IL-KY",37.6925,-88.1347222
03384500,"OHIO RIVER AT DAM 51 AT GOLCONDA, IL",37.3578302,-88.4825424
03399800,"OHIO RIVER AT SMITHLAND DAM, SMITHLAND, KY",37.15922215,-88.4272616
03404500,"CUMBERLAND RIVER AT CUMBERLAND FALLS, KY",36.8373036,-84.3432703
03414000,"CUMBERLAND RIVER NEAR ROWENA, KY",36.88395484,-85.1394008
03414100,"CUMBERLAND RIVER AT BURKESVILLE, KY",36.78674648,-85.3652223
03417500,"CUMBERLAND RIVER AT CELINA, TN",36.5542507,-85.5143938
03418420,"CUMBERLAND RIVER BELOW CORDELL HULL DAM, TN",36.2867558,-85.94079609
03421000,"COLLINS RIVER NEAR MCMINNVILLE, TN",35.7082839,-85.7318338
03424860,CANEY FORK AT STONEWALL,36.1861111,-85.9044444
03426490,"CUMBERLAND RIVER AT EDENWOLD, TN",36.2875,-86.6883333
03427500,"EAST FORK STONES RIVER NEAR LASCASSAS, TN",35.91839756,-86.3338806
03430200,"STONES RIVER AT US HWY 70 NEAR DONELSON, TN",36.18648009,-86.632762
03430250,"CUMBERLAND RIVER AT STONES RIVER NEAR HERMITAGE,TN",36.19166667,-86.6652778
03430320,"CUMBERLAND RIVER AT BRILEY PKWY NR INGLEWOOD, TN",36.23527778,-86.7125
03431091,"CUMBERLAND R AT OMOHUNDRO WTR PLT AT NASHVILLE, TN",36.1653343,-86.7213866
03431500,"CUMBERLAND RIVER AT NASHVILLE, TN",36.1614984,-86.7726764
03431514,"CUMBERLAND RIVER NEAR BORDEAUX, TN",36.1889717,-86.8283959
03431712,CUMBERLAND RIVER AT BRILEY PKWY AT COCKRILL BEND,36.1833333,-86.8652222
03431790,"CUMBERLAND RIVER AT ASHLAND CITY, TN",36.27055556,-87.0761111
0344878100,"HOMINY CREEK NR WEST ASHEVILLE, NC",35.56138889,-82.5969444
03451500,"FRENCH BROAD RIVER AT ASHEVILLE, NC",35.60888889,-82.5780556
03453500,"FRENCH BROAD RIVER AT MARSHALL, NC",35.78638889,-82.6608333
03454500,"FRENCH BROAD RIVER AT HOT SPRINGS, NC",35.88991667,-82.821
03455000,"FRENCH BROAD RIVER NEAR NEWPORT, TN",35.98151389,-83.1612083
03466500,"NOLICHUCKY RIVER BELOW NOLICHUCKY DAM, TN",36.06562706,-82.86644949
03467609,NOLICHUCKY RIVER NEAR LOWLAND,36.126332,-83.1752965
03503000,"LITTLE TENNESSEE RIVER AT NEEDMORE, NC",35.33638889,-83.5269444
03510577,"TUCKASEGEE RIVER AT BARKER'S CREEK, NC",35.38444444,-83.2916667
03513000,"TUCKASEGEE RIVER AT BRYSON CITY, NC",35.4275,-83.4469444
03577119,"FLINT CREEK AT RED BANK RD SE NR DECATUR, AL",34.5061111,-86.9561111
03582000,"ELK RIVER ABOVE FAYETTEVILLE, TN",35.1345565,-86.5397039
03584600,"ELK RIVER AT PROSPECT, TN",35.0142361,-86.9946574
03598185,"DUCK RIVER AT HALLS MILL BRIDGE, TN",35.5528901,-86.5822509
03599240,"DUCK RIVER ABOVE MILLTOWN, TN",35.5763595,-86.7785853
03599419,"DUCK RIVER AT MILE 156 NEAR POTTSVILLE, TN",35.5703492,-86.8713904
03599500,"DUCK RIVER AT COLUMBIA, TN",35.6180856,-87.0323384
03601600,"DUCK RIVER NEAR SHADY GROVE, TN.",35.72065845,-87.266038
03601990,"DUCK RIVER AT HWY 100 AT CENTERVILLE, TN",35.7842341,-87.46001419
03603000,"DUCK RIVER ABOVE HURRICANE MILLS, TN",35.93009609,-87.7430743
03604000,"BUFFALO RIVER NEAR FLAT WOODS, TN",35.49590598,-87.8328037
03604400,"BUFFALO RIVER BELOW LOBELVILLE, TN",35.8118428,-87.77875039
03611000,"OHIO RIVER AT PADUCAH, KY",37.0895004,-88.594492
04024000,"ST. LOUIS RIVER AT SCANLON, MN",46.703511,-92.418378
04032150,"PRESQUE ISLE RIVER NEAR CONNORVILLE, MI",46.69609487,-89.97399254
04040000,"ONTONAGON RIVER NEAR ROCKLAND, MI",46.7207742,-89.207086
04045500,"TAHQUAMENON RIVER NEAR PARADISE, MI",46.5745833,-85.26963889
04056500,"MANISTIQUE RIVER NEAR MANISTIQUE, MI",46.03055272,-86.16107585
04059000,"ESCANABA RIVER AT CORNELL, MI",45.90891667,-87.2135278
04059034,"ESCANABA RIVER NEAR WELLS, MI",45.80607766,-87.0976366
04059500,"FORD RIVER NEAR HYDE, MI",45.7549674,-87.2020793
04062000,"PAINT RIVER NEAR ALPHA, MI",46.0110635,-88.2584682
04062500,"MICHIGAMME RIVER NEAR CRYSTAL FALLS, MI",46.113838,-88.2159687
04063000,"MENOMINEE RIVER NEAR FLORENCE, WI",45.9513419,-88.1892993
04064500,"PINE RIVER BELOW PINE R POWERPLANT NR FLORENCE, WI",45.8372222,-88.2252778
04065106,"MENOMINEE RIVER AT NIAGARA, WI",45.76777778,-87.9805556
04065722,"MENOMINEE RIVER NEAR VULCAN, MI",45.7366265,-87.86345709
04066003,"MENOMINEE RIVER BELOW PEMENE CREEK NR PEMBINE, WI",45.5794722,-87.7869722
04066800,"MENOMINEE RIVER AT KOSS, MI",45.38719517,-87.7020585
04067500,"MENOMINEE RIVER NEAR MC ALLISTER, WI",45.3258333,-87.6633333
04069416,"PESHTIGO RIVER AT PORTERFIELD, WI",45.1433333,-87.8005556
04069500,"PESHTIGO RIVER AT PESHTIGO, WI",45.0475,-87.7444444
04071000,"OCONTO RIVER NEAR GILLETT, WI",44.865,-88.3
04071765,"OCONTO RIVER NEAR OCONTO, WI",44.86055556,-87.98388889
04073365,"FOX RIVER AT PRINCETON, WI",43.8511111,-89.1333333
04073500,"FOX RIVER AT BERLIN, WI",43.96875,-88.9503056
04074950,"WOLF RIVER AT LANGLADE, WI",45.18997026,-88.7334398
04079000,"WOLF RIVER AT NEW LONDON, WI",44.3922026,-88.7403812
04084445,"FOX RIVER AT APPLETON, WI",44.24805556,-88.4230556
04085138,"EAST RIVER AT GREEN BAY, WI",44.5091661,-87.9916967
040851385,"FOX RIVER AT OIL TANK DEPOT AT GREEN BAY, WI",44.5286111,-88.01
04086000,"SHEBOYGAN RIVER AT SHEBOYGAN, WI",43.74138889,-87.7521111
04086600,"MILWAUKEE RIVER NEAR CEDARBURG, WI",43.28027778,-87.9425
04097345,"PORTAGE RIVER AT FIFTH AVENUE AT THREE RIVERS, MI",41.94695769,-85.6285602
04097500,"ST. JOSEPH RIVER AT THREE RIVERS, MI",41.94032575,-85.6327707
04099000,"ST. JOSEPH RIVER AT MOTTVILLE, MI",41.80088279,-85.7561047
04101000,"ST. JOSEPH RIVER AT ELKHART, IN",41.69168215,-85.974961
04101225,"ST. JOSEPH RIVER AT SOUTH BEND, IN",41.72027778,-86.2678333
04101398,"ST. JOSEPH RIVER NEAR BERTRAND, MI",41.77456111,-86.26726944
04101400,"ST. JOSEPH RIVER AT BERTRAND, MICH.",41.77445932,-86.26719295
04101500,"ST. JOSEPH RIVER AT NILES, MI",41.8292138,-86.2597325
04108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",42.65085976,-86.106703
04111000,"GRAND RIVER NEAR EATON RAPIDS, MI",42.5347305,-84.62297
04113000,"GRAND RIVER AT LANSING, MI",42.75059039,-84.555257
04114000,"GRAND RIVER AT PORTLAND, MI",42.85642289,-84.9122182
04116000,"GRAND RIVER AT IONIA, MI",42.971977,-85.0691725
04118105,"GRAND RIVER AT ADA, MI",42.9569741,-85.4775228
04118564,"GRAND RIVER AT N PARK ST NE AT GRAND RAPIDS, MI",43.02277778,-85.6608333
04119000,"GRAND RIVER AT GRAND RAPIDS, MI",42.963082,-85.6772533
04119070,"GRAND RIVER AT STATE HWY M-11 AT GRANDVILLE, MI",42.9153038,-85.7672555
