HydroID,From_Node,To_Node,reach_id,slope_iris_sword,slope_source_iris_sword
11720129,203,199,73218000061,5.694637308047555e-05,1_iris_v3.3
11720125,199,200,73218000061,5.694637308047555e-05,1_iris_v3.3
11720126,200,198,73218000061,5.694637308047555e-05,1_iris_v3.3
12490007,151,152,73257400023,1.240568728246803e-05,1_iris_v3.3
12490006,150,151,73257400023,1.240568728246803e-05,1_iris_v3.3
12490011,156,150,73257400023,1.240568728246803e-05,1_iris_v3.3
12490010,155,156,73257400023,1.240568728246803e-05,1_iris_v3.3
12490009,154,155,73257400031,0.00033565021033165655,1_iris_v3.3
12490008,153,154,73257400031,0.00033565021033165655,1_iris_v3.3
12490013,158,153,73257400031,0.00033565021033165655,1_iris_v3.3
12490015,160,157,73257400051,1.527584852240694e-05,1_iris_v3.3
12490014,159,160,73257400051,1.527584852240694e-05,1_iris_v3.3
12490018,163,159,73257400051,1.527584852240694e-05,1_iris_v3.3
12490017,162,163,73257400051,1.527584852240694e-05,1_iris_v3.3
12490016,161,162,73257400051,1.527584852240694e-05,1_iris_v3.3
12490021,166,161,73257400051,1.527584852240694e-05,1_iris_v3.3
12490020,165,166,73257400051,1.527584852240694e-05,1_iris_v3.3
12490019,164,165,73257400051,1.527584852240694e-05,1_iris_v3.3
12490022,167,164,73257400051,1.527584852240694e-05,1_iris_v3.3
12490025,170,167,73257400051,1.527584852240694e-05,1_iris_v3.3
12490024,169,170,73257400051,1.527584852240694e-05,1_iris_v3.3
12490023,168,169,73257400061,5.906952241687477e-06,1_iris_v3.3
12490026,171,168,73257400061,5.906952241687477e-06,1_iris_v3.3
12490028,173,171,73257400061,5.906952241687477e-06,1_iris_v3.3
12490027,172,173,73257400061,5.906952241687477e-06,1_iris_v3.3
12490029,174,172,73257400061,5.906952241687477e-06,1_iris_v3.3
12490031,176,174,73257400061,5.906952241687477e-06,1_iris_v3.3
12490030,175,176,73257400061,5.906952241687477e-06,1_iris_v3.3
12490033,178,175,73257400061,5.906952241687477e-06,1_iris_v3.3
12490032,177,178,73257400061,5.906952241687477e-06,1_iris_v3.3
12490012,157,158,73257400031,0.00033565021033165655,1_iris_v3.3
12490034,179,177,73257400061,5.906952241687477e-06,1_iris_v3.3
12490263,423,168,73257400061,5.906952241687477e-06,1_iris_v3.3
12490290,453,174,73257400061,5.906952241687477e-06,1_iris_v3.3
12490037,182,179,73257400061,5.906952241687477e-06,1_iris_v3.3
12490036,181,182,73257400061,5.906952241687477e-06,1_iris_v3.3
12490035,180,181,73257400061,5.906952241687477e-06,1_iris_v3.3
12490038,183,180,73257400061,5.906952241687477e-06,1_iris_v3.3
12490040,185,183,73257400061,5.906952241687477e-06,1_iris_v3.3
12490039,184,185,73257400061,5.906952241687477e-06,1_iris_v3.3
12490042,187,184,73257400061,5.906952241687477e-06,1_iris_v3.3
12490041,186,187,73257400071,2.254888236589412e-05,1_iris_v3.3
12490043,188,186,73257400071,2.254888236589412e-05,1_iris_v3.3
12490045,190,188,73257400071,2.254888236589412e-05,1_iris_v3.3
12490044,189,190,73257400071,2.254888236589412e-05,1_iris_v3.3
12490048,193,189,73257400071,2.254888236589412e-05,1_iris_v3.3
12490047,192,193,73257400071,2.254888236589412e-05,1_iris_v3.3
12490050,195,192,73257400071,2.254888236589412e-05,1_iris_v3.3
12490049,194,195,73257400071,2.254888236589412e-05,1_iris_v3.3
12490052,197,194,73257400071,2.254888236589412e-05,1_iris_v3.3
12490051,196,197,73257400071,2.254888236589412e-05,1_iris_v3.3
12490055,200,196,73257400071,2.254888236589412e-05,1_iris_v3.3
12490054,199,200,73257400071,2.254888236589412e-05,1_iris_v3.3
12490053,198,199,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490056,201,198,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490057,202,201,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490058,203,202,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490067,212,203,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490188,148,341,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490189,341,342,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490190,342,343,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490191,343,344,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490192,344,345,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490193,345,346,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490194,346,213,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490068,213,212,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490199,351,184,73257400061,5.906952241687477e-06,1_iris_v3.3
12490356,519,203,73257400091,1.1377294814449708e-05,1_iris_v3.3
12490001,144,145,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490002,145,146,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490003,146,147,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490004,147,148,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490195,347,348,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490196,348,349,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490197,349,350,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490198,350,144,73257400101,1.4585903348178966e-05,1_iris_v3.3
12490407,570,347,73257400101,1.4585903348178966e-05,1_iris_v3.3
12450154,172,208,73257400121,8.424021445301172e-06,1_iris_v3.3
12450117,171,172,73257400121,8.424021445301172e-06,1_iris_v3.3
22400421,1321,1314,74291400581,4.657457995149808e-06,2_sword_v17b
22400414,1314,1315,74291400581,4.657457995149808e-06,2_sword_v17b
22400415,1315,1305,74291400563,3.27928862826017e-05,2_sword_v17b
22400405,1305,977,74291400563,3.27928862826017e-05,2_sword_v17b
22400081,977,978,74291400553,0.0003326701593017897,2_sword_v17b
22400082,978,976,74291400553,0.0003326701593017897,2_sword_v17b
22400080,976,974,74291400553,0.0003326701593017897,2_sword_v17b
22400078,974,975,74291400553,0.0003326701593017897,2_sword_v17b
22400079,975,972,74291400543,1.1196257181342972e-05,1_iris_v3.3
22400076,972,973,74291400543,1.1196257181342972e-05,1_iris_v3.3
22400077,973,971,74291400543,1.1196257181342972e-05,1_iris_v3.3
22400075,971,970,74291400543,1.1196257181342972e-05,1_iris_v3.3
22400422,1322,1321,74291400581,4.657457995149808e-06,2_sword_v17b
22400432,1332,1322,74291400581,4.657457995149808e-06,2_sword_v17b
22400438,1338,1332,74291400581,4.657457995149808e-06,2_sword_v17b
22400711,1611,1338,74291400581,4.657457995149808e-06,2_sword_v17b
22401902,2798,1305,74291400563,3.27928862826017e-05,2_sword_v17b
22400074,970,968,74291400543,1.1196257181342972e-05,1_iris_v3.3
22400072,968,969,74291400543,1.1196257181342972e-05,1_iris_v3.3
22490035,938,936,74291600021,0.00014382340931426822,1_iris_v3.3
22490033,936,934,74291600021,0.00014382340931426822,1_iris_v3.3
22490031,934,935,74291600021,0.00014382340931426822,1_iris_v3.3
22490032,935,933,74291600021,0.00014382340931426822,1_iris_v3.3
22490030,933,932,74291600021,0.00014382340931426822,1_iris_v3.3
22490029,932,931,74291600021,0.00014382340931426822,1_iris_v3.3
22490028,931,929,74291600021,0.00014382340931426822,1_iris_v3.3
22490026,929,930,74291600021,0.00014382340931426822,1_iris_v3.3
22490027,930,926,74291600021,0.00014382340931426822,1_iris_v3.3
22490023,926,927,74291600021,0.00014382340931426822,1_iris_v3.3
22490024,927,928,74291600021,0.00014382340931426822,1_iris_v3.3
22490018,921,919,74291600021,0.00014382340931426822,1_iris_v3.3
22490017,920,921,74291600021,0.00014382340931426822,1_iris_v3.3
22490016,919,917,74291600021,0.00014382340931426822,1_iris_v3.3
22490019,922,920,74291600021,0.00014382340931426822,1_iris_v3.3
22490025,928,925,74291600021,0.00014382340931426822,1_iris_v3.3
22490014,917,918,74291600021,0.00014382340931426822,1_iris_v3.3
22490020,923,922,74291600021,0.00014382340931426822,1_iris_v3.3
22490022,925,924,74291600021,0.00014382340931426822,1_iris_v3.3
22490021,924,923,74291600021,0.00014382340931426822,1_iris_v3.3
22490015,918,916,74291600011,0.00015771730265601685,2_sword_v17b
22490013,916,914,74291600011,0.00015771730265601685,2_sword_v17b
22490011,914,915,74291600011,0.00015771730265601685,2_sword_v17b
22490012,915,912,74291600011,0.00015771730265601685,2_sword_v17b
22490009,912,913,74291600011,0.00015771730265601685,2_sword_v17b
22490010,913,911,74291600011,0.00015771730265601685,2_sword_v17b
22490008,911,910,74291600011,0.00015771730265601685,2_sword_v17b
22490007,910,909,74291600011,0.00015771730265601685,2_sword_v17b
22490006,909,907,74291600011,0.00015771730265601685,2_sword_v17b
22490004,907,908,74291600011,0.00015771730265601685,2_sword_v17b
22490005,908,906,74291600011,0.00015771730265601685,2_sword_v17b
22490384,1287,920,74291600021,0.00014382340931426822,1_iris_v3.3
22480366,1969,1936,74291700011,0.00014023283396975936,1_iris_v3.3
22490003,906,905,74291600011,0.00015771730265601685,2_sword_v17b
22480333,1936,1926,74291700011,0.00014023283396975936,1_iris_v3.3
22490002,905,904,74291600011,0.00015771730265601685,2_sword_v17b
22480535,2138,1926,74291600011,0.00015771730265601685,2_sword_v17b
22480323,1926,1927,74291500091,0.00016043986910489728,1_iris_v3.3
22480324,1927,1916,74291500091,0.00016043986910489728,1_iris_v3.3
22480313,1916,1917,74291500091,0.00016043986910489728,1_iris_v3.3
22480314,1917,1904,74291500091,0.00016043986910489728,1_iris_v3.3
22480301,1904,1901,74291500091,0.00016043986910489728,1_iris_v3.3
22480298,1901,1894,74291500091,0.00016043986910489728,1_iris_v3.3
22480291,1894,1895,74291500091,0.00016043986910489728,1_iris_v3.3
22480292,1895,1873,74291500091,0.00016043986910489728,1_iris_v3.3
22480270,1873,1866,74291500091,0.00016043986910489728,1_iris_v3.3
22480263,1866,1858,74291500091,0.00016043986910489728,1_iris_v3.3
22480255,1858,1850,74291500091,0.00016043986910489728,1_iris_v3.3
22480247,1850,1851,74291500091,0.00016043986910489728,1_iris_v3.3
22490001,904,461,74291600011,0.00015771730265601685,2_sword_v17b
22480365,1968,1969,74291700011,0.00014023283396975936,1_iris_v3.3
22480364,1967,1968,74291700011,0.00014023283396975936,1_iris_v3.3
22480363,1966,1967,74291700011,0.00014023283396975936,1_iris_v3.3
22480373,1976,1966,74291700011,0.00014023283396975936,1_iris_v3.3
22480387,1990,1976,74291700011,0.00014023283396975936,1_iris_v3.3
22480386,1989,1990,74291700011,0.00014023283396975936,1_iris_v3.3
22480396,1999,1989,74291700011,0.00014023283396975936,1_iris_v3.3
18270282,285,286,74252300111,5.361789786472656e-05,1_iris_v3.3
18270281,284,285,74252300111,5.361789786472656e-05,1_iris_v3.3
18270280,283,284,74252300111,5.361789786472656e-05,1_iris_v3.3
18270279,282,283,74252300121,4.925946812235467e-05,1_iris_v3.3
18270278,281,282,74252300121,4.925946812235467e-05,1_iris_v3.3
18270277,280,281,74252300121,4.925946812235467e-05,1_iris_v3.3
18270389,392,280,74252300121,4.925946812235467e-05,1_iris_v3.3
22650233,1653,1654,74252400031,6.378996378166365e-06,1_iris_v3.3
22650232,1652,1653,74252400031,6.378996378166365e-06,1_iris_v3.3
22650244,1664,1652,74252400031,6.378996378166365e-06,1_iris_v3.3
22650243,1663,1664,74252400031,6.378996378166365e-06,1_iris_v3.3
22650242,1662,1663,74252400031,6.378996378166365e-06,1_iris_v3.3
22650250,1670,1669,74252400031,6.378996378166365e-06,1_iris_v3.3
22650249,1669,1667,74252400031,6.378996378166365e-06,1_iris_v3.3
22650251,1671,1670,74252400031,6.378996378166365e-06,1_iris_v3.3
22650247,1667,1668,74252400031,6.378996378166365e-06,1_iris_v3.3
22650241,1661,1662,74252400031,6.378996378166365e-06,1_iris_v3.3
22650248,1668,1665,74252400031,6.378996378166365e-06,1_iris_v3.3
22650253,1673,1671,74252400041,8.067245552521137e-05,1_iris_v3.3
22650240,1660,1661,74252400031,6.378996378166365e-06,1_iris_v3.3
22650252,1672,1673,74252400041,8.067245552521137e-05,1_iris_v3.3
22650239,1659,1660,74252400031,6.378996378166365e-06,1_iris_v3.3
22650246,1666,1659,74252400031,6.378996378166365e-06,1_iris_v3.3
22650245,1665,1666,74252400031,6.378996378166365e-06,1_iris_v3.3
22550049,169,166,74252700061,9.270382633849817e-05,1_iris_v3.3
22550046,166,167,74252700061,9.270382633849817e-05,1_iris_v3.3
22550047,167,162,74252700061,9.270382633849817e-05,1_iris_v3.3
22550042,162,163,74252700041,0.00013342737290662407,1_iris_v3.3
22550043,163,164,74252700041,0.00013342737290662407,1_iris_v3.3
22550044,164,165,74252700041,0.00013342737290662407,1_iris_v3.3
22550045,165,159,74252700041,0.00013342737290662407,1_iris_v3.3
22550039,159,160,74252700041,0.00013342737290662407,1_iris_v3.3
22550040,160,161,74252700041,0.00013342737290662407,1_iris_v3.3
22550036,156,157,74252700041,0.00013342737290662407,1_iris_v3.3
22550038,158,156,74252700041,0.00013342737290662407,1_iris_v3.3
22550041,161,158,74252700041,0.00013342737290662407,1_iris_v3.3
22550037,157,154,74252700041,0.00013342737290662407,1_iris_v3.3
22550034,154,155,74252700041,0.00013342737290662407,1_iris_v3.3
22550035,155,151,74252700041,0.00013342737290662407,1_iris_v3.3
22550031,151,152,74252700041,0.00013342737290662407,1_iris_v3.3
22550032,152,153,74252700041,0.00013342737290662407,1_iris_v3.3
22550028,148,146,74252700031,0.00016828296741866665,1_iris_v3.3
22550026,146,147,74252700031,0.00016828296741866665,1_iris_v3.3
22550033,153,149,74252700031,0.00016828296741866665,1_iris_v3.3
22550030,150,148,74252700031,0.00016828296741866665,1_iris_v3.3
22550027,147,135,74252700031,0.00016828296741866665,1_iris_v3.3
22550029,149,150,74252700031,0.00016828296741866665,1_iris_v3.3
22550015,135,136,74252700031,0.00016828296741866665,1_iris_v3.3
22550016,136,137,74252700031,0.00016828296741866665,1_iris_v3.3
22550017,137,138,74252700031,0.00016828296741866665,1_iris_v3.3
22550018,138,139,74252700021,6.936838154671058e-05,1_iris_v3.3
22550019,139,140,74252700021,6.936838154671058e-05,1_iris_v3.3
22550020,140,141,74252700021,6.936838154671058e-05,1_iris_v3.3
22550021,141,142,74252700021,6.936838154671058e-05,1_iris_v3.3
22550022,142,143,74252700021,6.936838154671058e-05,1_iris_v3.3
22550023,143,144,74252700021,6.936838154671058e-05,1_iris_v3.3
22550025,145,133,74252700021,6.936838154671058e-05,1_iris_v3.3
22550013,133,134,74252700011,9.730533032762486e-05,1_iris_v3.3
22550024,144,145,74252700021,6.936838154671058e-05,1_iris_v3.3
22550014,134,130,74252700011,9.730533032762486e-05,1_iris_v3.3
22550012,132,125,74252700011,9.730533032762486e-05,1_iris_v3.3
22550010,130,131,74252700011,9.730533032762486e-05,1_iris_v3.3
22550005,125,126,74252700011,9.730533032762486e-05,1_iris_v3.3
22550011,131,132,74252700011,9.730533032762486e-05,1_iris_v3.3
22550006,126,127,74252700011,9.730533032762486e-05,1_iris_v3.3
22550007,127,128,74252700011,9.730533032762486e-05,1_iris_v3.3
22550008,128,129,74252700011,9.730533032762486e-05,1_iris_v3.3
22550009,129,122,74252700011,9.730533032762486e-05,1_iris_v3.3
22550003,123,124,74252700011,9.730533032762486e-05,1_iris_v3.3
22550001,120,121,74252700011,9.730533032762486e-05,1_iris_v3.3
22550002,122,123,74252700011,9.730533032762486e-05,1_iris_v3.3
22550004,124,120,74252700011,9.730533032762486e-05,1_iris_v3.3
22600007,620,5,74252600011,7.91522140473774e-05,1_iris_v3.3
22600006,619,620,74252600011,7.91522140473774e-05,1_iris_v3.3
22600010,623,619,74252600011,7.91522140473774e-05,1_iris_v3.3
22600009,622,623,74252600011,7.91522140473774e-05,1_iris_v3.3
22600008,621,622,74252600011,7.91522140473774e-05,1_iris_v3.3
22600012,625,621,74252600011,7.91522140473774e-05,1_iris_v3.3
22600011,624,625,74252600011,7.91522140473774e-05,1_iris_v3.3
22600014,627,624,74252600011,7.91522140473774e-05,1_iris_v3.3
22600013,626,627,74252600011,7.91522140473774e-05,1_iris_v3.3
22600016,629,626,74252600011,7.91522140473774e-05,1_iris_v3.3
22600015,628,629,74252600011,7.91522140473774e-05,1_iris_v3.3
22600017,630,628,74252600021,9.801199267267862e-05,1_iris_v3.3
22600022,635,630,74252600021,9.801199267267862e-05,1_iris_v3.3
22600020,633,634,74252600021,9.801199267267862e-05,1_iris_v3.3
22600021,634,635,74252600021,9.801199267267862e-05,1_iris_v3.3
22600019,632,633,74252600021,9.801199267267862e-05,1_iris_v3.3
22600018,631,632,74252600021,9.801199267267862e-05,1_iris_v3.3
22600023,636,631,74252600021,9.801199267267862e-05,1_iris_v3.3
22600029,642,636,74252600021,9.801199267267862e-05,1_iris_v3.3
22600028,641,642,74252600021,9.801199267267862e-05,1_iris_v3.3
22600027,640,641,74252600031,9.727380389073572e-05,1_iris_v3.3
22600026,639,640,74252600031,9.727380389073572e-05,1_iris_v3.3
22600025,638,639,74252600031,9.727380389073572e-05,1_iris_v3.3
22600024,637,638,74252600031,9.727380389073572e-05,1_iris_v3.3
22600032,645,637,74252600031,9.727380389073572e-05,1_iris_v3.3
22600031,644,645,74252600031,9.727380389073572e-05,1_iris_v3.3
22600030,643,644,74252600031,9.727380389073572e-05,1_iris_v3.3
22600036,649,643,74252600031,9.727380389073572e-05,1_iris_v3.3
22640231,1408,1409,74252500101,6.721522834154123e-05,1_iris_v3.3
22640232,1409,1390,74252500101,6.721522834154123e-05,1_iris_v3.3
22640239,1416,1417,74252500101,6.721522834154123e-05,1_iris_v3.3
22640240,1417,1408,74252500101,6.721522834154123e-05,1_iris_v3.3
22640251,1428,1429,74252500101,6.721522834154123e-05,1_iris_v3.3
22640252,1429,1430,74252500101,6.721522834154123e-05,1_iris_v3.3
22640253,1430,1416,74252500101,6.721522834154123e-05,1_iris_v3.3
22640264,637,1428,74252500101,6.721522834154123e-05,1_iris_v3.3
22641328,2505,1416,74252500101,6.721522834154123e-05,1_iris_v3.3
22600035,648,649,74252600041,8.373021195571815e-05,1_iris_v3.3
22600034,647,648,74252600041,8.373021195571815e-05,1_iris_v3.3
22600033,646,647,74252600041,8.373021195571815e-05,1_iris_v3.3
22600040,653,646,74252600041,8.373021195571815e-05,1_iris_v3.3
22600039,652,653,74252600041,8.373021195571815e-05,1_iris_v3.3
22600038,651,652,74252600041,8.373021195571815e-05,1_iris_v3.3
22600037,650,651,74252600041,8.373021195571815e-05,1_iris_v3.3
22600042,655,650,74252600041,8.373021195571815e-05,1_iris_v3.3
22600041,654,655,74252600051,7.521539721836519e-05,1_iris_v3.3
22600043,656,657,74252600051,7.521539721836519e-05,1_iris_v3.3
22600044,657,654,74252600051,7.521539721836519e-05,1_iris_v3.3
22600049,662,656,74252600051,7.521539721836519e-05,1_iris_v3.3
22600048,661,662,74252600051,7.521539721836519e-05,1_iris_v3.3
22600047,660,661,74252600051,7.521539721836519e-05,1_iris_v3.3
22600046,659,660,74252600051,7.521539721836519e-05,1_iris_v3.3
22600045,658,659,74252600051,7.521539721836519e-05,1_iris_v3.3
22600052,665,666,74252600061,9.500158968214194e-05,1_iris_v3.3
22600054,667,658,74252600061,9.500158968214194e-05,1_iris_v3.3
22640047,1224,1225,74252500051,5.917859787623462e-05,1_iris_v3.3
22640048,1225,1226,74252500051,5.917859787623462e-05,1_iris_v3.3
22640049,1226,1227,74252500041,5.339098089563151e-05,1_iris_v3.3
22640046,1223,1224,74252500051,5.917859787623462e-05,1_iris_v3.3
22640045,1222,1223,74252500051,5.917859787623462e-05,1_iris_v3.3
22640044,1221,1222,74252500051,5.917859787623462e-05,1_iris_v3.3
22640043,1220,1221,74252500051,5.917859787623462e-05,1_iris_v3.3
22640042,1219,1220,74252500051,5.917859787623462e-05,1_iris_v3.3
22640041,1218,1219,74252500061,5.150824985596832e-05,1_iris_v3.3
22640040,1217,1218,74252500061,5.150824985596832e-05,1_iris_v3.3
22640039,1216,1217,74252500061,5.150824985596832e-05,1_iris_v3.3
22640036,1213,1214,74252500061,5.150824985596832e-05,1_iris_v3.3
22640038,1215,1216,74252500061,5.150824985596832e-05,1_iris_v3.3
22640035,1212,1213,74252500061,5.150824985596832e-05,1_iris_v3.3
22640037,1214,1215,74252500061,5.150824985596832e-05,1_iris_v3.3
22640034,1211,1212,74252500061,5.150824985596832e-05,1_iris_v3.3
22640054,1231,1232,74252500061,5.150824985596832e-05,1_iris_v3.3
22640053,1230,1231,74252500061,5.150824985596832e-05,1_iris_v3.3
22640056,1233,1211,74252500061,5.150824985596832e-05,1_iris_v3.3
22640055,1232,1233,74252500061,5.150824985596832e-05,1_iris_v3.3
22640052,1229,1230,74252500061,5.150824985596832e-05,1_iris_v3.3
22640051,1228,1229,74252500071,4.565639320306072e-05,1_iris_v3.3
22640059,1236,1228,74252500071,4.565639320306072e-05,1_iris_v3.3
22640058,1235,1236,74252500071,4.565639320306072e-05,1_iris_v3.3
22640073,1250,1251,74252500071,4.565639320306072e-05,1_iris_v3.3
22640074,1251,1252,74252500071,4.565639320306072e-05,1_iris_v3.3
22640057,1234,1235,74252500071,4.565639320306072e-05,1_iris_v3.3
22640072,1249,1250,74252500071,4.565639320306072e-05,1_iris_v3.3
22640075,1252,1253,74252500071,4.565639320306072e-05,1_iris_v3.3
22640076,1253,1234,74252500071,4.565639320306072e-05,1_iris_v3.3
22640071,1248,1249,74252500071,4.565639320306072e-05,1_iris_v3.3
22640070,1247,1248,74252500071,4.565639320306072e-05,1_iris_v3.3
22640069,1246,1247,74252500071,4.565639320306072e-05,1_iris_v3.3
22640067,1244,1245,74252500071,4.565639320306072e-05,1_iris_v3.3
22640066,1243,1244,74252500071,4.565639320306072e-05,1_iris_v3.3
22640068,1245,1246,74252500071,4.565639320306072e-05,1_iris_v3.3
22640065,1242,1243,74252500081,4.681593629097879e-05,1_iris_v3.3
22640064,1241,1242,74252500081,4.681593629097879e-05,1_iris_v3.3
22640063,1240,1241,74252500081,4.681593629097879e-05,1_iris_v3.3
22640062,1239,1240,74252500081,4.681593629097879e-05,1_iris_v3.3
22640061,1238,1239,74252500081,4.681593629097879e-05,1_iris_v3.3
22640079,1256,1257,74252500081,4.681593629097879e-05,1_iris_v3.3
22640080,1257,1237,74252500081,4.681593629097879e-05,1_iris_v3.3
22640078,1255,1256,74252500081,4.681593629097879e-05,1_iris_v3.3
22640060,1237,1238,74252500081,4.681593629097879e-05,1_iris_v3.3
22640077,1254,1255,74252500081,4.681593629097879e-05,1_iris_v3.3
22640081,1258,1254,74252500081,4.681593629097879e-05,1_iris_v3.3
22640082,1259,1258,74252500081,4.681593629097879e-05,1_iris_v3.3
22640084,1261,1259,74252500081,4.681593629097879e-05,1_iris_v3.3
22640083,1260,1261,74252500081,4.681593629097879e-05,1_iris_v3.3
22640086,1263,1264,74252500091,5.363559492831184e-05,1_iris_v3.3
22640085,1262,1260,74252500081,4.681593629097879e-05,1_iris_v3.3
22640087,1264,1262,74252500081,4.681593629097879e-05,1_iris_v3.3
22640191,1368,1369,74252500091,5.363559492831184e-05,1_iris_v3.3
22640192,1369,1370,74252500091,5.363559492831184e-05,1_iris_v3.3
22640193,1370,1263,74252500091,5.363559492831184e-05,1_iris_v3.3
22640204,1381,1382,74252500091,5.363559492831184e-05,1_iris_v3.3
22640205,1382,1383,74252500091,5.363559492831184e-05,1_iris_v3.3
22640206,1383,1368,74252500091,5.363559492831184e-05,1_iris_v3.3
22640213,1390,1391,74252500101,6.721522834154123e-05,1_iris_v3.3
22640214,1391,1392,74252500101,6.721522834154123e-05,1_iris_v3.3
22640215,1392,1393,74252500091,5.363559492831184e-05,1_iris_v3.3
22640216,1393,1381,74252500091,5.363559492831184e-05,1_iris_v3.3
22640050,1227,1210,74252500041,5.339098089563151e-05,1_iris_v3.3
22640012,1189,1190,74252500011,6.240758211225303e-05,1_iris_v3.3
22640011,1188,1189,74252500011,6.240758211225303e-05,1_iris_v3.3
22640033,1210,1208,74252500041,5.339098089563151e-05,1_iris_v3.3
22640019,1196,1197,74252500031,6.938169897610858e-05,1_iris_v3.3
22640032,1209,1205,74252500041,5.339098089563151e-05,1_iris_v3.3
22640031,1208,1209,74252500041,5.339098089563151e-05,1_iris_v3.3
22640020,1197,1198,74252500031,6.938169897610858e-05,1_iris_v3.3
22640010,1187,1188,74252500011,6.240758211225303e-05,1_iris_v3.3
22640028,1205,1206,74252500041,5.339098089563151e-05,1_iris_v3.3
22640027,1204,1196,74252500031,6.938169897610858e-05,1_iris_v3.3
22640018,1195,1181,74252500021,6.612232808982353e-05,1_iris_v3.3
22640004,1181,1182,74252500021,6.612232808982353e-05,1_iris_v3.3
22640009,1186,1187,74252500011,6.240758211225303e-05,1_iris_v3.3
22640026,1203,1204,74252500031,6.938169897610858e-05,1_iris_v3.3
22640016,1193,1194,74252500021,6.612232808982353e-05,1_iris_v3.3
22640008,1185,1186,74252500011,6.240758211225303e-05,1_iris_v3.3
22640006,1183,1184,74252500021,6.612232808982353e-05,1_iris_v3.3
22640015,1192,1193,74252500021,6.612232808982353e-05,1_iris_v3.3
22640029,1206,1207,74252500041,5.339098089563151e-05,1_iris_v3.3
22640021,1198,1199,74252500031,6.938169897610858e-05,1_iris_v3.3
22640005,1182,1183,74252500021,6.612232808982353e-05,1_iris_v3.3
22640030,1207,1201,74252500041,5.339098089563151e-05,1_iris_v3.3
22640017,1194,1195,74252500021,6.612232808982353e-05,1_iris_v3.3
22640007,1184,1185,74252500011,6.240758211225303e-05,1_iris_v3.3
22640014,1191,1192,74252500021,6.612232808982353e-05,1_iris_v3.3
22640022,1199,1200,74252500031,6.938169897610858e-05,1_iris_v3.3
22640024,1201,1202,74252500041,5.339098089563151e-05,1_iris_v3.3
22640025,1202,1203,74252500031,6.938169897610858e-05,1_iris_v3.3
22640023,1200,1191,74252500031,6.938169897610858e-05,1_iris_v3.3
22650234,1654,1655,74252400021,9.775231029971398e-06,1_iris_v3.3
22650235,1655,1656,74252400021,9.775231029971398e-06,1_iris_v3.3
22650236,1656,1657,74252400021,9.775231029971398e-06,1_iris_v3.3
22650237,1657,1658,74252400021,9.775231029971398e-06,1_iris_v3.3
22650238,1658,1651,74252400021,9.775231029971398e-06,1_iris_v3.3
22650231,1651,1644,74252400021,9.775231029971398e-06,1_iris_v3.3
22650225,1645,1646,74252400021,9.775231029971398e-06,1_iris_v3.3
22650226,1646,1647,74252400021,9.775231029971398e-06,1_iris_v3.3
22650224,1644,1645,74252400021,9.775231029971398e-06,1_iris_v3.3
22650227,1647,1648,74252400021,9.775231029971398e-06,1_iris_v3.3
22650228,1648,1649,74252400021,9.775231029971398e-06,1_iris_v3.3
22650229,1649,1650,74252400021,9.775231029971398e-06,1_iris_v3.3
22650230,1650,1641,74252400021,9.775231029971398e-06,1_iris_v3.3
22650221,1641,1642,74252400021,9.775231029971398e-06,1_iris_v3.3
22650222,1642,1643,74252400021,9.775231029971398e-06,1_iris_v3.3
22650223,1643,1640,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650220,1640,1633,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650213,1633,1634,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650214,1634,1635,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650215,1635,1636,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650216,1636,1637,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650217,1637,1638,74252400011,1.4552800850719596e-05,1_iris_v3.3
18270388,391,392,74252300121,4.925946812235467e-05,1_iris_v3.3
22650218,1638,1639,74252400011,1.4552800850719596e-05,1_iris_v3.3
22650219,1639,1153,74252400011,1.4552800850719596e-05,1_iris_v3.3
18270387,390,391,74252300121,4.925946812235467e-05,1_iris_v3.3
22640003,1180,1178,74252400011,1.4552800850719596e-05,1_iris_v3.3
